29,,"Prohemium-30,Prohemium-31,Prohemium-32,Prohemium-33,Prohemium-34,Prohemium-35,Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39[ -- ]Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49",0.687731665
30,,"Prohemium-31,Prohemium-32,Prohemium-33,Prohemium-34,Prohemium-35,Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40[ -- ]Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50",0.709390865
31,,"Prohemium-32,Prohemium-33,Prohemium-34,Prohemium-35,Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41[ -- ]Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51",0.729861371
32,,"Prohemium-33,Prohemium-34,Prohemium-35,Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42[ -- ]Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52",0.693661475
33,,"Prohemium-34,Prohemium-35,Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43[ -- ]Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53",0.612603026
34,,"Prohemium-35,Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44[ -- ]Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54",0.571055065
35,,"Prohemium-36,Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45[ -- ]Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55",0.590137677
36,,"Prohemium-37,Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46[ -- ]Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56",0.685011997
37,,"Prohemium-38,Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47[ -- ]Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57",0.680210345
38,,"Prohemium-39,Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48[ -- ]Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58",0.645016745
39,,"Prohemium-40,Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49[ -- ]Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59",0.683873212
40,,"Prohemium-41,Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50[ -- ]Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60",0.709399693
41,,"Prohemium-42,Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51[ -- ]Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61",0.713879601
42,,"Prohemium-43,Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52[ -- ]Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62",0.789611648
43,,"Prohemium-44,Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53[ -- ]Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63",0.744810136
44,,"Prohemium-45,Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54[ -- ]Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64",0.681688591
45,,"Prohemium-46,Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55[ -- ]Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65",0.594037083
46,,"Prohemium-47,Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56[ -- ]Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66",0.604252377
47,,"Prohemium-48,Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57[ -- ]Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67",0.616128717
48,,"Prohemium-49,Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58[ -- ]Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68",0.549933975
49,,"Prohemium-50,Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59[ -- ]Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69",0.548162288
50,,"Prohemium-51,Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60[ -- ]Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70",0.57335991
51,,"Prohemium-52,Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61[ -- ]Prohemium-62,Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71",0.517246399
52,,"Prohemium-53,Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62[ -- ]Prohemium-63,Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72",0.536935178
53,,"Prohemium-54,Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63[ -- ]Prohemium-64,Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73",0.567555938
54,,"Prohemium-55,Prohemium-56,Prohemium-57,Prohemium-58,Prohemium-59,Prohemium-60,Prohemium-61,Prohemium-62,Prohemium-63,Prohemium-64[ -- ]Prohemium-65,Prohemium-66,Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74",0.644355719
